id,city,area,geoarea,population,climate_class,builtup_area,income_group,orientation_entropy,walk_prox_poi_mean,walk_prox_poi_median,walk_prox_poi_range,walk_prox_poi_std,walk_prox_poi_iqr,walk_prox_pub_transport_mean,walk_prox_pub_transport_median,walk_prox_pub_transport_range,walk_prox_pub_transport_std,walk_prox_pub_transport_iqr,walk_circuity,walk_street_len_mean,walk_street_len_median,walk_street_len_range,walk_street_len_std,walk_street_len_iqr,walk_street_density,walk_street_len_total,walk_link_node_ratio,walk_intersection_density,walk_intersection_count,bike_prox_poi_mean,bike_prox_poi_median,bike_prox_poi_range,bike_prox_poi_std,bike_prox_poi_iqr,bike_slope_mean,bike_slope_median,bike_slope_range,bike_slope_std,bike_slope_iqr,bike_circuity,bike_street_len_mean,bike_street_len_median,bike_street_len_range,bike_street_len_std,bike_street_len_iqr,bike_street_density,bike_street_len_total,bike_link_node_ratio,bike_intersection_density,bike_intersection_count
109,amman,520,NW,6425245.979,7,132.266107,Lower Middle,3.561933799,8.298566274,6,39,7.731310879,11,0.137372285,0,8,0.593776441,0,1.054399991,88.50486199,67.3639942,4301.514436,85.30598345,71.82792786,16374.08027,8514521.743,1.417149414,137.1134615,71299,20.92437205,20,47,11.9475451,21,0.059549694,0.042336849,0.999266171,0.066681,0.067169355,1.055722025,91.91136771,70.7326969,15173.55726,101.9426412,70.59104767,28916.7303,15036699.76,1.417761263,115.4038462,60010
105,cairo,1680,NW,25230324.96,4,377.782704,Lower Middle,3.506647906,4.898016946,2,41,6.302334178,7,0.098772568,0,11,0.471707741,0,1.037251289,61.36483437,36.5883136,6232.741392,84.28725572,45.26390839,17642.38988,29639215,1.382651919,222.1880952,373276,13.8967024,10,49,12.57423326,19,0.041171991,0.024994468,0.999060494,0.060766839,0.055870143,1.035275215,63.91251682,37.66919678,3985.520863,87.34887449,47.39141918,30826.33837,51788248.47,1.373676081,169.0333333,283976
125,wellington,64,OC,154120.3008,15,13.995892,High income,3.50937225,26.54659858,26,53,13.92791804,23,6.714329139,6,35,5.661884988,6,1.120595016,59.67461295,40.4457478,1642.240799,68.43830151,47.87326085,14297.6643,915050.5149,1.197641194,217.171875,13899,43.17126358,45,56,13.07451724,17,0.067465265,0.038791296,0.998061356,0.094172275,0.092785862,1.110901276,64.63750351,43.19661765,1642.237573,77.04949836,49.35441065,22538.2895,1442450.528,1.145836925,114.984375,7359
123,sydney,1378,OC,4375394.497,14,317.219992,High income,3.436557789,19.27567705,17,54,11.741083,17,6.198037219,6,45,5.170134422,7,1.078540636,80.6603493,51.85596123,2612.025748,90.43666286,80.3737076,15159.22878,20889417.26,1.280402869,166.3788099,229270,37.91182377,38,63,10.93096601,12,0.043197652,0.02452487,0.999816932,0.066353218,0.056374806,1.068013844,90.87882785,63.39592049,2741.811272,96.21706859,84.72025427,23320.37776,32135480.56,1.304498726,94.24310595,129867
130,port_vila,34,OC,72613.04782,1,3.350259,Lower Middle,3.506646142,12.95019808,13,30,9.151173843,16,0.971137521,0,9,1.868865632,1,1.086582093,106.6068016,74.94123462,1080.105329,103.2089444,99.13919436,6546.911817,222595.0018,1.229767968,50.73529412,1725,25.79897494,30,33,9.059347422,7,0.049968485,0.031962554,0.928138069,0.06531371,0.05597785,1.079648191,108.0761,77.84574718,925.5976031,101.8737166,100.1255883,12584.50823,427873.2799,1.222095672,35.38235294,1203
129,nuku_alofa,20,OC,51990.7662,1,2.785523,Upper Middle,3.245713797,14.18689788,13,32,8.657791985,16,0.02569043,0,1,0.158210089,0,1.05246995,96.46087175,77.79077249,1638.93677,80.67285033,71.77645078,8806.87759,176137.5518,1.226075787,76.25,1525,33.3868472,36,37,5.485335452,5,0.017931128,0.012169707,0.311918698,0.026570617,0.024259524,1.049493642,96.36964051,78.77364158,720.2818343,70.50544699,71.41086956,17274.25806,345485.1612,1.236621534,55.05,1101
127,apia,35,OC,60041.65661,1,3.902673,Lower Middle,3.414150933,14.28984344,11,34,10.65156958,17,0.092733842,0,2,0.31141696,0,1.070973115,94.62376257,65.40662705,954.6622637,95.64685135,82.63574104,7296.843862,255389.5352,1.150541951,68.37142857,2393,28.91300813,37,38,11.88750426,22,0.031164228,0.018280601,0.826144432,0.051620744,0.04011259,1.062987227,95.62011753,67.74574017,954.848276,93.87420752,84.72078255,14293.84157,500284.4549,1.149593496,44.88571429,1571
124,suva,77,OC,242909.9953,1,22.561054,Upper Middle,3.571910286,10.69325153,9,35,8.604284819,12,2.214723926,0,19,3.228263472,4,1.081932001,115.0413205,85.3667483,1236.099435,104.682888,99.6708157,6437.831819,495713.05,1.1400818,49.2987013,3796,25.33858681,26,42,11.70541311,22,0.046412694,0.031870138,0.932542024,0.057425969,0.050827912,1.076988053,115.8000312,86.81624044,1236.099435,102.9967723,100.2456537,12008.61363,924663.2494,1.134226425,30.83116883,2374
126,port_moresby,72,OC,442164.8952,2,8.447504,Lower Middle,3.572463176,8.279524962,6,29,7.322501537,10,0.420057181,0,7,1.031896282,0,1.133090293,112.2522164,76.50175828,2120.899145,121.0956343,107.6579681,8479.71951,610539.8048,1.248075654,62.05555556,4468,23.23061453,25,37,10.02053763,17,0.047025813,0.028195989,0.967844819,0.064455765,0.056015182,1.127124997,111.489674,77.55276135,2120.899145,117.1751354,105.2439445,14617.53503,1052462.522,1.245586592,44.18055556,3181
128,honiara,39,OC,137201.4211,1,5.958988,Lower Middle,3.549309383,5.028835063,2,23,6.132925785,8,0.125720877,0,3,0.384678335,0,1.094638826,135.8884694,94.19419864,1042.687831,134.9888587,125.5300678,6543.552448,255198.5455,1.116493656,43.28205128,1688,16.725058,17,30,8.456853695,14,0.049846325,0.03190875,0.755629885,0.060405937,0.059838984,1.093873236,135.7326977,94.0597942,1042.687831,135.6501634,124.5295071,12494.36884,487280.3847,1.111948956,26.20512821,1022
160,port_louis,136,SA,557430.5551,2,30.925827,Upper Middle,3.545548175,16.65454545,16,46,10.35260571,15,0.873715415,0,9,1.464082774,1,1.070934388,91.93374048,69.06986551,2082.454775,86.83689554,75.66494576,13276.98968,1805670.597,1.336693017,109.7941176,14932,36.76833411,39,47,9.436004697,12,0.033198389,0.023358322,0.895389822,0.041804811,0.037240959,1.064207436,91.73399406,69.70657307,2082.454775,84.11541826,75.20038841,24275.10818,3301414.712,1.334510091,85.58088235,11639
159,nouakchott,178,SA,1625383.896,4,51.477538,Lower Middle,3.456689905,13.38671066,13,35,6.112707587,8,0.249482202,0,7,0.731738879,0,1.017660425,60.84952663,47.39610105,2270.844503,46.8143911,36.9879363,21814.89715,3883051.693,1.577260248,232.9044944,41457,28.76629781,29,48,9.320351816,12,0.030113813,0.020961621,0.849356046,0.042184141,0.040109541,1.017487239,60.65749506,47.34507125,1194.161271,44.64240447,36.8368292,43263.78797,7700954.258,1.576786144,226.9606742,40399
167,dakar,277,SA,3970201.794,6,76.377024,Lower Middle,3.561073356,15.24367075,13,46,10.55282612,15,1.561687989,0,25,3.048956022,2,1.033336872,57.00063363,43.65615024,3341.405357,55.03901243,33.72113041,20546.77353,5691456.267,1.48800886,252.166065,69850,33.58820735,33,57,11.93742849,15,0.02745033,0.020822269,0.949366654,0.037260156,0.03824701,1.030742532,56.46843306,43.67200666,3341.405357,50.31849508,33.19024399,39202.34326,10859049.08,1.488836426,227.1407942,62918
162,windhoek,96,SA,417841.6386,6,25.359662,Upper Middle,3.560947274,14.32410588,13,43,10.12073143,12,2.007577288,2,15,2.492551679,3,1.129220684,99.69010598,69.78562223,1783.855292,98.6174257,83.01192305,13229.70781,1270051.95,1.344615074,100.84375,9681,34.04416471,33,50,11.58001871,19,0.046607936,0.031886167,0.720850375,0.056980237,0.052423242,1.114364151,102.1257303,72.44794014,1783.855292,99.03820918,84.35172962,23728.27515,2277914.414,1.345423512,77.21875,7413
139,moroni,36,SA,175832.4714,2,4.867432,Lower Middle,3.495137763,14.21728787,11,31,9.577947805,18,0.277557494,0,3,0.651269045,0,1.079919054,118.2534762,84.13924429,1414.772943,122.7082685,96.99418038,4877.955892,175606.4121,1.251387787,34.38888889,1238,28.08968986,33,37,8.43591309,8,0.04503334,0.027917354,0.496002596,0.055965383,0.053120798,1.079337764,126.2117852,92.32004488,1414.772943,126.8230085,101.752643,8996.095578,323859.4408,1.242246438,23.75,855
173,lome,346,SA,2498073.763,3,107.581835,Low income,3.540061723,13.15121708,10,41,10.76707589,18,1.361952316,0,21,2.927665443,0,1.027396589,91.54994259,76.69442161,1930.650776,65.55458653,57.7317804,15399.7058,5328298.208,1.496192735,113.9942197,39442,31.49124073,31,58,14.90093986,25,0.035224498,0.024413517,0.97078049,0.044306711,0.037744624,1.027382952,91.11058286,76.73763356,1930.650776,63.45525719,56.81365882,29833.97603,10322555.71,1.496491315,105.5693642,36527
174,kampala,810,SA,5177877.659,1,166.706125,Low income,3.580234554,12.58272671,10,47,10.52527773,17,0.131995315,0,9,0.564267936,0,1.077425429,87.78786356,64.89750103,3007.161454,81.38214814,76.63837346,10313.12313,8353629.733,1.160022504,104.5246914,84665,30.11665355,30,56,12.19091922,18,0.053572236,0.038919425,0.989658231,0.062255034,0.064493237,1.074290405,88.16911119,65.43809069,3007.161454,80.27396649,76.9847013,20264.20072,16414002.59,1.156961937,68.48765432,55475
142,yamoussoukro,33,SA,227858.5613,3,7.52824,Lower Middle,3.002730701,13.15934388,10,34,10.13952628,17,0.658465144,0,9,1.541438015,0,1.034658731,140.8666053,117.3555059,898.61145,110.420619,126.3452202,10441.20353,344559.7166,1.445225542,50.84848485,1678,30.88299156,36,42,12.08163078,17,0.034410886,0.023706956,0.985042495,0.064828782,0.03418968,1.031880951,144.7721867,123.5870578,898.61145,110.5779155,129.3132381,20662.93938,681876.9996,1.449939686,40.75757576,1345
143,djibouti,69,SA,735131.508,4,12.90894,Lower Middle,3.512065521,12.6534154,10,41,10.24320581,11,0.067198063,0,2,0.257124512,0,1.061424042,65.01182692,43.00058841,1453.202413,73.34370963,45.01449636,13549.78381,934935.0829,1.516295026,142.8405797,9856,29.52876151,24,45,11.46529817,22,0.041022704,0.027483342,0.997848841,0.057705502,0.055931993,1.056018128,64.28647149,43.0665461,1405.455938,68.95090427,44.59322598,25460.23777,1756756.406,1.516581372,127.884058,8824
166,sao_tome,35,SA,154878.0805,3,4.100254,Lower Middle,3.567301546,12.87320574,10,32,10.5327332,20,0.184210526,0,3,0.616394419,0,1.074017947,101.8374131,74.70242978,1001.481145,99.64592633,88.27808306,5857.106073,204998.7125,1.291866029,46.65714286,1633,29.22591362,34,34,7.684613326,6,0.035473614,0.023054021,0.552230583,0.044798682,0.04013131,1.069328473,107.6213777,80.86380166,1001.476557,102.2945091,91.31954678,11149.57473,390235.1157,1.295681063,32.82857143,1149
147,addis_ababa,465,SA,7280462.518,12,110.396125,Low income,3.565363108,10.75379756,9,37,8.547760471,13,2.416637177,0,67,4.576487669,3,1.049820801,77.38590915,57.98112896,2916.439303,73.12183846,57.07629884,17063.01049,7934299.879,1.403924036,163.0107527,75800,26.76554509,26,52,12.28583642,19,0.053139711,0.036557889,0.979911484,0.061854421,0.058633868,1.049446283,76.41074386,57.85297765,2916.439303,69.14112079,55.67020489,31554.67938,14672925.91,1.404099308,135.5526882,63032
